Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,ocean_proximity,City,average_rooms,average_bedrooms,Rounded_Distance_To_Coast,Rounded_Distance_To_LA,Rounded_Distance_To_SanDiego,Rounded_Distance_To_SanFrancisco,Rounded_Distance_To_SanJose
290600,2.5386,19,3013,1118,2465,1008,34.07,-118.29,20761.86723,4701.744229,183465.6863,487449.2055,555472.6757,<1H OCEAN,Los Angeles,2.99,1.11,20,5,185,555,485
300000,1.6406,22,492,269,634,261,34.07,-118.29,20761.86723,4701.744229,183465.6863,487449.2055,555472.6757,<1H OCEAN,Los Angeles,1.89,1.03,20,5,185,555,485
253100,2.3567,26,2302,1124,2660,1004,34.07,-118.29,20761.86723,4701.744229,183465.6863,487449.2055,555472.6757,<1H OCEAN,Los Angeles,2.29,1.12,20,5,185,555,485
112500,1.7365,24,4021,1707,3727,1529,34.07,-118.29,20761.86723,4701.744229,183465.6863,487449.2055,555472.6757,<1H OCEAN,Los Angeles,2.63,1.12,20,5,185,555,485
184400,2.4135,27,515,201,397,228,34.02,-118.4,9792.451797,14843.1962,185117.3815,485156.6263,553136.3878,<1H OCEAN,Los Angeles,2.26,0.88,10,15,185,555,485
332800,4.6932,40,593,137,371,132,34.02,-118.4,9792.451797,14843.1962,185117.3815,485156.6263,553136.3878,<1H OCEAN,Los Angeles,4.49,1.04,10,15,185,555,485
300000,3.116,19,7297,2331,3870,2144,34.02,-118.4,9792.451797,14843.1962,185117.3815,485156.6263,553136.3878,<1H OCEAN,Los Angeles,3.4,1.09,10,15,185,555,485
327300,1.5882,50,1389,364,976,302,34.05,-118.32,17537.43997,7035.419406,183273.0442,487337.9199,555351.2202,<1H OCEAN,Los Angeles,4.6,1.21,20,5,185,555,485
250000,1.9923,42,3343,1183,3480,1146,34.05,-118.32,17537.43997,7035.419406,183273.0442,487337.9199,555351.2202,<1H OCEAN,Los Angeles,2.92,1.03,20,5,185,555,485
291500,3.5517,42,3292,713,2224,674,34.05,-118.32,17537.43997,7035.419406,183273.0442,487337.9199,555351.2202,<1H OCEAN,Los Angeles,4.88,1.06,20,5,185,555,485
157000,3.5161,45,1767,417,1052,379,34.04,-118.36,13705.87944,10802.83924,184593.3689,485806.8186,553806.8289,<1H OCEAN,Los Angeles,4.66,1.1,15,10,185,555,485
125800,2.0538,34,3239,806,2331,765,34.04,-118.36,13705.87944,10802.83924,184593.3689,485806.8186,553806.8289,<1H OCEAN,Los Angeles,4.23,1.05,15,10,185,555,485
139400,2.3214,48,1769,429,993,405,34.04,-118.36,13705.87944,10802.83924,184593.3689,485806.8186,553806.8289,<1H OCEAN,Los Angeles,4.37,1.06,15,10,185,555,485
242000,2.7917,49,995,184,462,194,34.04,-118.36,13705.87944,10802.83924,184593.3689,485806.8186,553806.8289,<1H OCEAN,Los Angeles,5.13,0.95,15,10,185,555,485
335900,4.0598,44,1122,287,531,256,33.99,-118.46,5235.26536,21103.08528,186091.5808,484247.1843,552187.8278,<1H OCEAN,Los Angeles,4.38,1.12,5,20,185,550,485
360600,4.337,37,1828,460,1075,453,33.99,-118.46,5235.26536,21103.08528,186091.5808,484247.1843,552187.8278,<1H OCEAN,Los Angeles,4.04,1.02,5,20,185,550,485
334700,3.5234,52,1158,253,528,253,33.99,-118.46,5235.26536,21103.08528,186091.5808,484247.1843,552187.8278,<1H OCEAN,Los Angeles,4.58,1,5,20,185,550,485
500001,4.0156,35,1214,300,478,265,33.99,-118.46,5235.26536,21103.08528,186091.5808,484247.1843,552187.8278,<1H OCEAN,Los Angeles,4.58,1.13,5,20,185,550,485
303800,3.1992,41,885,285,562,268,33.99,-118.46,5235.26536,21103.08528,186091.5808,484247.1843,552187.8278,<1H OCEAN,Los Angeles,3.3,1.06,5,20,185,550,485
247700,3.7404,52,1388,271,735,239,34.14,-118.22,29676.68406,9999.707146,186378.0315,485870.6083,553905.7062,<1H OCEAN,Los Angeles,5.81,1.13,30,10,185,555,485
274600,5.5291,52,2298,406,1203,387,34.14,-118.22,29676.68406,9999.707146,186378.0315,485870.6083,553905.7062,<1H OCEAN,Los Angeles,5.94,1.05,30,10,185,555,485
258100,5.5456,50,3657,708,1725,644,34.14,-118.22,29676.68406,9999.707146,186378.0315,485870.6083,553905.7062,<1H OCEAN,Los Angeles,5.68,1.1,30,10,185,555,485
188400,3.9732,41,1425,285,838,296,34.03,-118.37,12630.50986,11898.57126,184275.6637,486067.5819,554061.3449,<1H OCEAN,Los Angeles,4.81,0.96,15,10,185,555,485
122200,3.0694,37,1236,309,966,292,34.03,-118.37,12630.50986,11898.57126,184275.6637,486067.5819,554061.3449,<1H OCEAN,Los Angeles,4.23,1.06,15,10,185,555,485
140900,3.3636,43,1350,287,811,307,34.03,-118.37,12630.50986,11898.57126,184275.6637,486067.5819,554061.3449,<1H OCEAN,Los Angeles,4.4,0.93,15,10,185,555,485
196400,2.125,39,213,44,138,52,34.03,-118.37,12630.50986,11898.57126,184275.6637,486067.5819,554061.3449,<1H OCEAN,Los Angeles,4.1,0.85,15,10,185,555,485
500001,1.1667,52,275,123,273,111,34.15,-118.15,35966.23973,13877.43886,183996.9382,489379.7533,557410.4934,<1H OCEAN,Los Angeles,2.48,1.11,35,15,185,555,490
137500,2.3654,49,806,199,698,172,34.15,-118.15,35966.23973,13877.43886,183996.9382,489379.7533,557410.4934,<1H OCEAN,Los Angeles,4.69,1.16,35,15,185,555,490
275000,4.005,48,1266,234,539,222,34.05,-118.37,13064.45503,11640.1444,186036.361,484362.7832,552362.8477,<1H OCEAN,Los Angeles,5.7,1.05,15,10,185,550,485
444300,4.0583,52,2346,437,1121,400,34.05,-118.37,13064.45503,11640.1444,186036.361,484362.7832,552362.8477,<1H OCEAN,Los Angeles,5.87,1.09,15,10,185,550,485
296100,2.9883,41,2369,544,1252,522,34.05,-118.37,13064.45503,11640.1444,186036.361,484362.7832,552362.8477,<1H OCEAN,Los Angeles,4.54,1.04,15,10,185,550,485
440900,3.625,52,1563,306,776,308,34.05,-118.37,13064.45503,11640.1444,186036.361,484362.7832,552362.8477,<1H OCEAN,Los Angeles,5.07,0.99,15,10,185,550,485
345300,3.0862,35,2457,552,1159,523,34.05,-118.37,13064.45503,11640.1444,186036.361,484362.7832,552362.8477,<1H OCEAN,Los Angeles,4.7,1.06,15,10,185,550,485
143800,2.1324,36,1083,342,1023,295,34.03,-118.36,13546.78134,10998.94791,183711.5137,486658.7761,554655.7025,<1H OCEAN,Los Angeles,3.67,1.16,15,10,185,555,485
120700,2.0879,38,2365,638,2259,607,34.03,-118.36,13546.78134,10998.94791,183711.5137,486658.7761,554655.7025,<1H OCEAN,Los Angeles,3.9,1.05,15,10,185,555,485
133500,2.1078,43,1690,379,1017,359,34.03,-118.36,13546.78134,10998.94791,183711.5137,486658.7761,554655.7025,<1H OCEAN,Los Angeles,4.71,1.06,15,10,185,555,485
113500,1.8316,40,2323,661,1847,614,34.03,-118.36,13546.78134,10998.94791,183711.5137,486658.7761,554655.7025,<1H OCEAN,Los Angeles,3.78,1.08,15,10,185,555,485
125900,1.6452,35,1819,499,1666,482,34.03,-118.36,13546.78134,10998.94791,183711.5137,486658.7761,554655.7025,<1H OCEAN,Los Angeles,3.77,1.04,15,10,185,555,485
120000,2.2368,38,1400,376,1139,315,34.03,-118.36,13546.78134,10998.94791,183711.5137,486658.7761,554655.7025,<1H OCEAN,Los Angeles,4.44,1.19,15,10,185,555,485
140600,4.3077,31,1893,450,819,426,34.02,-118.38,11635.05437,13062.40926,183968.9488,486332.2777,554319.2885,<1H OCEAN,Los Angeles,4.44,1.06,10,15,185,555,485
268600,3.9615,45,2098,486,1343,481,34.02,-118.38,11635.05437,13062.40926,183968.9488,486332.2777,554319.2885,<1H OCEAN,Los Angeles,4.36,1.01,10,15,185,555,485
123400,3.7917,15,1703,273,847,266,34.39,-117.31,102727.0836,93702.35841,186680.2987,526983.4148,594294.226,INLAND,San Bernardino,6.4,1.03,105,95,185,595,525
175000,2.3958,39,277,89,182,91,34.14,-118.23,28861.75473,9840.018329,186868.9242,485255.7742,553290.8785,<1H OCEAN,Los Angeles,3.04,0.98,30,10,185,555,485
224300,2.9167,25,2864,844,1745,803,34.14,-118.23,28861.75473,9840.018329,186868.9242,485255.7742,553290.8785,<1H OCEAN,Los Angeles,3.57,1.05,30,10,185,555,485
201300,2.6268,33,2865,864,2061,790,34.14,-118.23,28861.75473,9840.018329,186868.9242,485255.7742,553290.8785,<1H OCEAN,Los Angeles,3.63,1.09,30,10,185,555,485
346700,3.1078,50,3457,854,1584,841,34.08,-118.34,16821.37934,9393.867124,187052.977,483604.491,551620.2776,<1H OCEAN,Los Angeles,4.11,1.02,15,10,185,550,485
500001,15.0001,52,1721,195,688,196,34.08,-118.34,16821.37934,9393.867124,187052.977,483604.491,551620.2776,<1H OCEAN,Los Angeles,8.78,0.99,15,10,185,550,485
500001,5.5871,52,2756,542,971,510,34.08,-118.34,16821.37934,9393.867124,187052.977,483604.491,551620.2776,<1H OCEAN,Los Angeles,5.4,1.06,15,10,185,550,485
500001,10.3661,52,1430,186,547,178,34.08,-118.34,16821.37934,9393.867124,187052.977,483604.491,551620.2776,<1H OCEAN,Los Angeles,8.03,1.04,15,10,185,550,485
500001,10.586,52,1421,163,495,167,34.08,-118.34,16821.37934,9393.867124,187052.977,483604.491,551620.2776,<1H OCEAN,Los Angeles,8.51,0.98,15,10,185,550,485
154900,3.3125,42,1521,320,1118,311,34.18,-118.15,37452.66205,16619.64484,186887.8481,486927.9914,554954.7398,<1H OCEAN,Los Angeles,4.89,1.03,35,15,185,555,485
142100,2.2328,46,2230,488,1985,456,34.18,-118.15,37452.66205,16619.64484,186887.8481,486927.9914,554954.7398,<1H OCEAN,Los Angeles,4.89,1.07,35,15,185,555,485
148800,2.3029,45,2612,664,3117,584,34.18,-118.15,37452.66205,16619.64484,186887.8481,486927.9914,554954.7398,<1H OCEAN,Los Angeles,4.47,1.14,35,15,185,555,485
344200,3.3542,44,904,176,358,158,34.03,-118.42,8067.348242,16432.92719,187140.0132,483126.0529,551101.9837,<1H OCEAN,Los Angeles,5.72,1.11,10,15,185,550,485
374300,4.5278,44,629,131,326,156,34.03,-118.42,8067.348242,16432.92719,187140.0132,483126.0529,551101.9837,<1H OCEAN,Los Angeles,4.03,0.84,10,15,185,550,485
427300,5.0866,45,1262,223,637,221,34.03,-118.42,8067.348242,16432.92719,187140.0132,483126.0529,551101.9837,<1H OCEAN,Los Angeles,5.71,1.01,10,15,185,550,485
268100,3.2813,48,1111,229,421,202,34.17,-118.1,41074.11465,18613.33717,183677.6337,490876.6936,558897.2388,INLAND,Los Angeles,5.5,1.13,40,20,185,560,490
300500,3.4811,44,4505,894,2296,899,34.17,-118.1,41074.11465,18613.33717,183677.6337,490876.6936,558897.2388,INLAND,Los Angeles,5.01,0.99,40,20,185,560,490
279600,4.7241,46,1774,315,753,330,34.17,-118.1,41074.11465,18613.33717,183677.6337,490876.6936,558897.2388,INLAND,Los Angeles,5.38,0.95,40,20,185,560,490
200000,3.2898,49,1962,435,1329,457,34.17,-118.13,38575.33887,16763.50351,185013.899,488994.5459,557020.0303,<1H OCEAN,Los Angeles,4.29,0.95,40,15,185,555,490
261500,3.6094,52,1784,368,966,345,34.17,-118.13,38575.33887,16763.50351,185013.899,488994.5459,557020.0303,<1H OCEAN,Los Angeles,5.17,1.07,40,15,185,555,490
234600,3.1115,46,2837,592,1453,549,34.17,-118.11,40237.35842,17970.73761,184119.458,490248.4552,558270.756,INLAND,Los Angeles,5.17,1.08,40,20,185,560,490
261600,4.99,50,3374,598,1484,569,34.17,-118.11,40237.35842,17970.73761,184119.458,490248.4552,558270.756,INLAND,Los Angeles,5.93,1.05,40,20,185,560,490
500001,7.723,36,4003,647,1337,631,34.13,-118.16,34257.74973,11582.50839,182547.6095,490399.9737,558433.3416,<1H OCEAN,Los Angeles,6.34,1.03,35,10,185,560,490
500001,4.1618,52,3421,598,1203,564,34.07,-118.34,16393.22361,9089.805265,186156.0807,484450.2656,552463.714,<1H OCEAN,Los Angeles,6.07,1.06,15,10,185,550,485
450000,5.8632,52,2066,319,981,297,34.07,-118.34,16393.22361,9089.805265,186156.0807,484450.2656,552463.714,<1H OCEAN,Los Angeles,6.96,1.07,15,10,185,550,485
500001,6.2223,52,1621,284,588,272,34.07,-118.34,16393.22361,9089.805265,186156.0807,484450.2656,552463.714,<1H OCEAN,Los Angeles,5.96,1.04,15,10,185,550,485
225000,3.1766,52,3175,1057,1594,997,34.07,-118.34,16393.22361,9089.805265,186156.0807,484450.2656,552463.714,<1H OCEAN,Los Angeles,3.18,1.06,15,10,185,550,485
500001,10,19,2461,521,777,447,33.97,-118.46,6774.90025,21935.342,184413.1053,485981.6233,553912.334,<1H OCEAN,Los Angeles,5.51,1.17,5,20,185,555,485
500001,3.8698,19,1658,427,648,378,33.97,-118.46,6774.90025,21935.342,184413.1053,485981.6233,553912.334,<1H OCEAN,Los Angeles,4.39,1.13,5,20,185,555,485
500001,6.1726,18,9430,2473,3408,2003,33.97,-118.46,6774.90025,21935.342,184413.1053,485981.6233,553912.334,<1H OCEAN,Los Angeles,4.71,1.23,5,20,185,555,485
253300,2.1927,29,3245,1190,3906,1102,34.09,-118.3,20641.72985,6673.916652,185815.0032,485164.8489,553190.0938,<1H OCEAN,Los Angeles,2.94,1.08,20,5,185,555,485
226700,2.0307,32,2202,674,2178,635,34.09,-118.3,20641.72985,6673.916652,185815.0032,485164.8489,553190.0938,<1H OCEAN,Los Angeles,3.47,1.06,20,5,185,555,485
205600,1.4497,25,2345,852,2860,862,34.09,-118.3,20641.72985,6673.916652,185815.0032,485164.8489,553190.0938,<1H OCEAN,Los Angeles,2.72,0.99,20,5,185,555,485
230400,2.2612,36,2332,993,3155,927,34.09,-118.3,20641.72985,6673.916652,185815.0032,485164.8489,553190.0938,<1H OCEAN,Los Angeles,2.52,1.07,20,5,185,555,485
218800,1.8156,40,3058,1215,3953,1223,34.09,-118.3,20641.72985,6673.916652,185815.0032,485164.8489,553190.0938,<1H OCEAN,Los Angeles,2.5,0.99,20,5,185,555,485
450000,0.8804,36,369,147,145,136,34.06,-118.31,18689.49842,6170.087579,183629.8762,487090.7655,555108.5297,<1H OCEAN,Los Angeles,2.71,1.08,20,5,185,555,485
187500,1.6725,47,3038,1533,4225,1472,34.06,-118.31,18689.49842,6170.087579,183629.8762,487090.7655,555108.5297,<1H OCEAN,Los Angeles,2.06,1.04,20,5,185,555,485
328900,2.1435,52,2124,756,1920,756,34.06,-118.31,18689.49842,6170.087579,183629.8762,487090.7655,555108.5297,<1H OCEAN,Los Angeles,2.81,1,20,5,185,555,485
325000,1.9038,34,2470,1197,2326,1055,34.06,-118.31,18689.49842,6170.087579,183629.8762,487090.7655,555108.5297,<1H OCEAN,Los Angeles,2.34,1.13,20,5,185,555,485
380000,1.9949,14,1559,646,1639,567,34.06,-118.31,18689.49842,6170.087579,183629.8762,487090.7655,555108.5297,<1H OCEAN,Los Angeles,2.75,1.14,20,5,185,555,485
410000,2.0547,34,1848,667,1351,589,34.06,-118.31,18689.49842,6170.087579,183629.8762,487090.7655,555108.5297,<1H OCEAN,Los Angeles,3.14,1.13,20,5,185,555,485
412500,1.6987,30,3110,1269,2535,1218,34.06,-118.31,18689.49842,6170.087579,183629.8762,487090.7655,555108.5297,<1H OCEAN,Los Angeles,2.55,1.04,20,5,185,555,485
500001,2.8202,24,1336,453,1268,426,34.06,-118.31,18689.49842,6170.087579,183629.8762,487090.7655,555108.5297,<1H OCEAN,Los Angeles,3.14,1.06,20,5,185,555,485
360000,2.0278,31,2827,1084,3107,993,34.06,-118.31,18689.49842,6170.087579,183629.8762,487090.7655,555108.5297,<1H OCEAN,Los Angeles,2.85,1.09,20,5,185,555,485
282300,2.9511,17,3404,1011,1694,949,34.14,-118.14,36378.77367,13652.35642,182573.1996,490821.2234,558852.0707,<1H OCEAN,Los Angeles,3.59,1.07,35,15,185,560,490
225000,3.6997,24,10239,2823,4210,2565,34.14,-118.14,36378.77367,13652.35642,182573.1996,490821.2234,558852.0707,<1H OCEAN,Los Angeles,3.99,1.1,35,15,185,560,490
129700,3.5696,4,7151,1295,3527,1170,34.38,-117.39,96940.72721,86543.68789,186269.4704,522076.5669,589483.8452,INLAND,San Bernardino,6.11,1.11,95,85,185,590,520
218100,2.6673,25,3208,1111,2843,1005,34.13,-118.26,25904.44783,8776.649472,187430.657,484248.0605,552281.9492,<1H OCEAN,Los Angeles,3.19,1.11,25,10,185,550,485
207100,2.5,37,1383,470,1185,451,34.13,-118.26,25904.44783,8776.649472,187430.657,484248.0605,552281.9492,<1H OCEAN,Los Angeles,3.07,1.04,25,10,185,550,485
218800,1.2188,37,196,74,194,68,34.13,-118.26,25904.44783,8776.649472,187430.657,484248.0605,552281.9492,<1H OCEAN,Los Angeles,2.88,1.09,25,10,185,550,485
500001,5.3359,21,18132,5419,7431,4930,33.98,-118.44,7383.920878,19796.67743,184046.5345,486270.1136,554215.7521,<1H OCEAN,Los Angeles,3.68,1.1,5,20,185,555,485
500001,12.0088,16,895,181,237,149,33.96,-118.48,6822.379325,24076.89355,184804.5962,485701.9404,553616.5537,<1H OCEAN,Los Angeles,6.01,1.21,5,25,185,555,485
100500,3.4038,8,3579,672,2216,630,34.39,-117.34,100837.2649,91182.03824,186906.3222,524869.3687,592211.4574,INLAND,San Bernardino,5.68,1.07,100,90,185,590,525
277300,3.7184,42,4198,956,1935,878,34.1,-118.25,25326.62154,5342.997253,184139.5168,487357.1558,555389.5517,<1H OCEAN,Los Angeles,4.78,1.09,25,5,185,555,485
164300,2.625,42,598,147,312,144,34.1,-118.25,25326.62154,5342.997253,184139.5168,487357.1558,555389.5517,<1H OCEAN,Los Angeles,4.15,1.02,25,5,185,555,485
380400,3.125,52,1164,257,575,251,34.08,-118.32,18514.45706,7677.854885,185972.9049,484803.2019,552823.125,<1H OCEAN,Los Angeles,4.64,1.02,20,10,185,555,485
380300,4.1429,52,2370,473,1053,434,34.08,-118.32,18514.45706,7677.854885,185972.9049,484803.2019,552823.125,<1H OCEAN,Los Angeles,5.46,1.09,20,10,185,555,485
358100,2.4196,46,2038,534,1250,525,34.08,-118.32,18514.45706,7677.854885,185972.9049,484803.2019,552823.125,<1H OCEAN,Los Angeles,3.88,1.02,20,10,185,555,485
330300,3.37,52,1137,304,754,297,34.08,-118.32,18514.45706,7677.854885,185972.9049,484803.2019,552823.125,<1H OCEAN,Los Angeles,3.83,1.02,20,10,185,555,485
201000,4.73,45,3595,619,1686,607,34.19,-118.14,38797.7417,18048.79717,187403.4769,486739.8125,554763.3624,INLAND,Los Angeles,5.92,1.02,40,20,185,555,485
237000,3.7222,49,1678,277,737,287,34.19,-118.14,38797.7417,18048.79717,187403.4769,486739.8125,554763.3624,INLAND,Los Angeles,5.85,0.97,40,20,185,555,485
138100,1.975,35,1438,333,794,306,34.03,-118.35,14463.72866,10103.25056,183150.3333,487250.9249,555250.8824,<1H OCEAN,Los Angeles,4.7,1.09,15,10,185,555,485
123300,2.2273,43,2122,524,1510,436,34.03,-118.35,14463.72866,10103.25056,183150.3333,487250.9249,555250.8824,<1H OCEAN,Los Angeles,4.87,1.2,15,10,185,555,485
110900,1.9,44,865,208,537,183,34.03,-118.35,14463.72866,10103.25056,183150.3333,487250.9249,555250.8824,<1H OCEAN,Los Angeles,4.73,1.14,15,10,185,555,485
125400,1.9928,42,2043,512,1634,501,34.03,-118.35,14463.72866,10103.25056,183150.3333,487250.9249,555250.8824,<1H OCEAN,Los Angeles,4.08,1.02,15,10,185,555,485
124000,1.89,49,2334,530,1334,447,34.03,-118.35,14463.72866,10103.25056,183150.3333,487250.9249,555250.8824,<1H OCEAN,Los Angeles,5.22,1.19,15,10,185,555,485
239300,2.1471,33,854,235,645,198,33.99,-118.47,4517.275202,21975.81955,186695.0028,483669.6059,551605.209,<1H OCEAN,Los Angeles,4.31,1.19,5,20,185,550,485
412500,3.0682,52,1523,447,636,408,33.99,-118.47,4517.275202,21975.81955,186695.0028,483669.6059,551605.209,<1H OCEAN,Los Angeles,3.73,1.1,5,20,185,550,485
285000,2.5938,41,1146,310,833,270,33.99,-118.47,4517.275202,21975.81955,186695.0028,483669.6059,551605.209,<1H OCEAN,Los Angeles,4.24,1.15,5,20,185,550,485
358700,2.8514,52,2167,622,1095,570,33.99,-118.47,4517.275202,21975.81955,186695.0028,483669.6059,551605.209,<1H OCEAN,Los Angeles,3.8,1.09,5,20,185,550,485
414300,3.015,50,1568,501,764,478,33.99,-118.47,4517.275202,21975.81955,186695.0028,483669.6059,551605.209,<1H OCEAN,Los Angeles,3.28,1.05,5,20,185,550,485
321400,2.8417,34,1875,501,1491,526,33.99,-118.47,4517.275202,21975.81955,186695.0028,483669.6059,551605.209,<1H OCEAN,Los Angeles,3.56,0.95,5,20,185,550,485
267500,3.4071,37,2155,721,1082,637,33.99,-118.47,4517.275202,21975.81955,186695.0028,483669.6059,551605.209,<1H OCEAN,Los Angeles,3.38,1.13,5,20,185,550,485
500001,2.975,24,1438,454,665,416,33.99,-118.47,4517.275202,21975.81955,186695.0028,483669.6059,551605.209,<1H OCEAN,Los Angeles,3.46,1.09,5,20,185,550,485
300000,2.0714,31,1312,376,1178,330,33.99,-118.47,4517.275202,21975.81955,186695.0028,483669.6059,551605.209,<1H OCEAN,Los Angeles,3.98,1.14,5,20,185,550,485
187500,1.5156,52,407,160,227,148,34.15,-118.14,36808.14329,14467.74218,183535.9524,490002.6188,558032.2995,<1H OCEAN,Los Angeles,2.75,1.08,35,15,185,560,490
175000,0.8438,17,1896,674,971,652,34.15,-118.14,36808.14329,14467.74218,183535.9524,490002.6188,558032.2995,<1H OCEAN,Los Angeles,2.91,1.03,35,15,185,560,490
500001,1.9923,41,1256,407,855,383,34.15,-118.14,36808.14329,14467.74218,183535.9524,490002.6188,558032.2995,<1H OCEAN,Los Angeles,3.28,1.06,35,15,185,560,490
238200,3.8393,52,2290,520,1278,485,34.12,-118.26,25386.7718,7683.492696,186501.9434,485080.5653,553113.8019,<1H OCEAN,Los Angeles,4.72,1.07,25,10,185,555,485
214000,3.1306,45,2839,698,1768,653,34.12,-118.26,25386.7718,7683.492696,186501.9434,485080.5653,553113.8019,<1H OCEAN,Los Angeles,4.35,1.07,25,10,185,555,485
209100,2.7348,52,1942,476,1375,477,34.12,-118.26,25386.7718,7683.492696,186501.9434,485080.5653,553113.8019,<1H OCEAN,Los Angeles,4.07,1,25,10,185,555,485
352700,6.3467,44,2357,342,891,337,34.18,-118.12,39893.99239,18206.49335,185537.4026,488807.8861,556829.9717,INLAND,Los Angeles,6.99,1.01,40,20,185,555,490
230600,3.4777,47,2344,513,1537,481,34.18,-118.12,39893.99239,18206.49335,185537.4026,488807.8861,556829.9717,INLAND,Los Angeles,4.87,1.07,40,20,185,555,490
229000,2.1444,27,2909,1021,2614,935,34.14,-118.24,28053.38916,9764.913474,187363.1264,484641.8388,552676.8301,<1H OCEAN,Los Angeles,3.11,1.09,30,10,185,555,485
254000,2.462,28,1843,554,1402,512,34.14,-118.24,28053.38916,9764.913474,187363.1264,484641.8388,552676.8301,<1H OCEAN,Los Angeles,3.6,1.08,30,10,185,555,485
238000,1.9125,36,1813,560,1501,544,34.14,-118.24,28053.38916,9764.913474,187363.1264,484641.8388,552676.8301,<1H OCEAN,Los Angeles,3.33,1.03,30,10,185,555,485
219500,3.0206,20,3196,994,2929,983,34.14,-118.24,28053.38916,9764.913474,187363.1264,484641.8388,552676.8301,<1H OCEAN,Los Angeles,3.25,1.01,30,10,185,555,485
222100,2.4421,9,4877,1488,4486,1458,34.14,-118.24,28053.38916,9764.913474,187363.1264,484641.8388,552676.8301,<1H OCEAN,Los Angeles,3.34,1.02,30,10,185,555,485
250000,1.5328,36,2288,1033,3030,890,34.1,-118.31,20275.19649,8094.193558,187254.0437,483721.4946,551746.8159,<1H OCEAN,Los Angeles,2.57,1.16,20,10,185,550,485
350000,1.705,33,766,347,918,305,34.1,-118.31,20275.19649,8094.193558,187254.0437,483721.4946,551746.8159,<1H OCEAN,Los Angeles,2.51,1.14,20,10,185,550,485
67500,1.625,34,399,141,482,134,34.1,-118.31,20275.19649,8094.193558,187254.0437,483721.4946,551746.8159,<1H OCEAN,Los Angeles,2.98,1.05,20,10,185,550,485
350000,1.6903,40,4984,2158,4828,2028,34.1,-118.31,20275.19649,8094.193558,187254.0437,483721.4946,551746.8159,<1H OCEAN,Los Angeles,2.46,1.06,20,10,185,550,485
257800,3.375,48,2405,527,1868,502,34.05,-118.33,16636.97468,7956.203526,183819.6526,486741.0008,554751.9147,<1H OCEAN,Los Angeles,4.79,1.05,15,10,185,555,485
268500,2.0706,46,3015,795,2300,725,34.05,-118.33,16636.97468,7956.203526,183819.6526,486741.0008,554751.9147,<1H OCEAN,Los Angeles,4.16,1.1,15,10,185,555,485
